id,text,label,scam_type,language,communication_type,urgency,threat,impersonation,payment_request,credential_request,otp_request,remote_access_request,suspicious_link,reward_or_promise,fear,authority_claim,financial_pressure,sender_type,beneficiary_present,transaction_present,transaction_amount,link_present,action_requested,sensitive_information_requested,source_type,split,annotation_status,notes
M0495,Main safely ghar pahunch gaya hoon. Jab aao dinner ready hai.,LEGITIMATE,NONE,HINGLISH,EMAIL,0,0,0,0,0,0,0,0,0,0,0,0,FAMILY,0,0,0,0,NO_ACTION,0,SYNTHETIC,VALIDATION,ANNOTATED,Synthetic legitimate example; no deceptive social-engineering intent.
M0496,आपका पार्सल आज डिलीवरी के लिए भेज दिया गया है।,LEGITIMATE,NONE,HINDI,EMAIL,0,0,0,0,0,0,0,0,0,0,0,0,DELIVERY,0,0,0,0,NO_ACTION,0,SYNTHETIC,VALIDATION,ANNOTATED,Synthetic legitimate example; no deceptive social-engineering intent.
M0497,Aaj raat 1 se 3 baje tak net banking maintenance rahega. Aapko koi action lene ki zarurat nahi hai.,LEGITIMATE,NONE,HINGLISH,EMAIL,0,0,0,0,0,0,0,0,0,0,0,0,BANK,0,0,0,0,NO_ACTION,0,SYNTHETIC,VALIDATION,ANNOTATED,Synthetic legitimate example; no deceptive social-engineering intent.
M0498,Main safely ghar pahunch gaya hoon. Jab aao dinner ready hai.,LEGITIMATE,NONE,HINGLISH,SMS,0,0,0,0,0,0,0,0,0,0,0,0,FAMILY,0,0,0,0,NO_ACTION,0,SYNTHETIC,VALIDATION,ANNOTATED,Synthetic legitimate example; no deceptive social-engineering intent.
M0499,"Aaj class ke notes mil jaaye toh mujhe bhej dena, jab time mile.",LEGITIMATE,NONE,HINGLISH,SMS,0,0,0,0,0,0,0,0,0,0,0,0,FRIEND,0,0,0,0,NO_ACTION,0,SYNTHETIC,VALIDATION,ANNOTATED,Synthetic legitimate example; no deceptive social-engineering intent.
M0500,आपका बिजली बिल ₹499 का है और 15 तारीख को देय है। आधिकारिक ऐप से भुगतान कर सकते हैं।,LEGITIMATE,NONE,HINDI,EMAIL,0,0,0,0,0,0,0,0,0,0,0,0,SERVICE,0,0,0,0,NO_ACTION,0,SYNTHETIC,VALIDATION,ANNOTATED,Synthetic legitimate example; no deceptive social-engineering intent.
M0501,Bank se bol raha hoon. Aapka account aaj block ho jayega. KYC ke liye link open karo aur OTP batao.,SCAM,BANK_IMPERSONATION,HINGLISH,CHAT,1,1,1,0,0,1,0,1,0,1,1,0,BANK,0,0,0,1,SHARE_OTP,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0502,मैं ग्राहक सहायता से हूं। भुगतान ठीक करने के लिए यह ऐप इंस्टॉल करें और स्क्रीन साझा करें।,SCAM,CUSTOMER_SUPPORT,HINDI,CALL_TRANSCRIPT,0,0,1,0,0,0,1,0,0,0,1,0,CUSTOMER_SUPPORT,0,0,0,0,INSTALL_REMOTE_APP,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0503,साइबर अपराध विभाग से बोल रहा हूं। आपके आधार से केस जुड़ा है। सत्यापन के लिए ₹499 भेजें।,SCAM,DIGITAL_ARREST,HINDI,SMS,0,1,1,1,0,0,0,0,0,1,1,1,CUSTOMER_SUPPORT,1,1,25000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0504,KYC update pending. Your account services will stop within 2 hours. Complete verification at http://support-example.test and enter your card details.,SCAM,KYC,ENGLISH,SMS,1,0,1,0,1,0,0,1,0,0,1,0,BANK,0,0,0,1,OPEN_LINK,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0505,मैं ग्राहक सहायता से हूं। भुगतान ठीक करने के लिए यह ऐप इंस्टॉल करें और स्क्रीन साझा करें।,SCAM,CUSTOMER_SUPPORT,HINDI,SMS,0,0,1,0,0,0,1,0,0,0,1,0,CUSTOMER_SUPPORT,0,0,0,0,INSTALL_REMOTE_APP,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0506,"आपका रिफंड स्वीकृत है। ₹1,499 का प्रोसेसिंग शुल्क पहले जमा करें।",SCAM,REFUND,HINDI,EMAIL,0,0,1,1,0,0,0,0,1,0,0,0,CUSTOMER_SUPPORT,1,1,4999,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0507,"Cyber crime department se call hai. Aapka Aadhaar illegal case mein hai. Verification ke liye ₹25,000 transfer karo.",SCAM,DIGITAL_ARREST,HINGLISH,CALL_TRANSCRIPT,0,1,1,1,0,0,0,0,0,1,1,1,CUSTOMER_SUPPORT,1,1,25000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0508,"आपने ₹2,500 का पुरस्कार जीता है। पुरस्कार लेने के लिए सत्यापन शुल्क भेजें।",SCAM,PRIZE_REWARD,HINDI,SMS,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,999,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0509,"Your refund has been approved. To release ₹25,000, first pay the processing charge through this UPI request.",SCAM,REFUND,ENGLISH,SMS,0,0,1,1,0,0,0,0,1,0,0,0,CUSTOMER_SUPPORT,1,1,50000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0510,लेनदेन रद्द करने के लिए आपके फोन पर आया OTP बताइए।,SCAM,OTP_CREDENTIAL_THEFT,HINDI,CALL_TRANSCRIPT,0,0,1,0,0,1,0,0,0,0,0,0,CUSTOMER_SUPPORT,0,0,0,0,SHARE_OTP,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0511,"Mujhe urgent problem hai. Is naye UPI ID par ₹10,000 bhej do, please kisi ko call mat karna.",SCAM,FAMILY_EMERGENCY,HINGLISH,CHAT,1,0,1,1,0,0,0,0,0,0,0,1,UNKNOWN,1,1,499,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0512,"I am in trouble and need money urgently. Please transfer ₹50,000 to this new UPI ID right now. Do not call anyone.",SCAM,FAMILY_EMERGENCY,ENGLISH,EMAIL,1,0,1,1,0,0,0,0,0,0,0,1,UNKNOWN,1,1,999,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0513,इस योजना में आज ₹499 लगाएं और गारंटीड तीन गुना रिटर्न पाएं।,SCAM,INVESTMENT,HINDI,CHAT,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,499,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0514,तकनीकी जांच के लिए AnyDesk इंस्टॉल करें और एक्सेस कोड साझा करें।,SCAM,REMOTE_ACCESS,HINDI,EMAIL,0,0,1,0,0,0,1,0,0,0,0,0,CUSTOMER_SUPPORT,0,0,0,0,INSTALL_REMOTE_APP,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0515,"Your parcel is held by customs. Pay ₹2,500 immediately through the link or the parcel will be destroyed and a case may be filed.",SCAM,COURIER_CUSTOMS,ENGLISH,CALL_TRANSCRIPT,1,1,1,1,0,0,0,1,0,1,1,1,CUSTOMER_SUPPORT,1,1,10000,1,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0516,You have won a reward of ₹999. Pay the small verification fee now to claim your prize.,SCAM,PRIZE_REWARD,ENGLISH,SMS,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,10000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0517,"Guaranteed 3x return this week. Send ₹25,000 to the provided account now and our analyst will activate your premium plan.",SCAM,INVESTMENT,ENGLISH,CALL_TRANSCRIPT,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,10000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0518,"Guaranteed return milega. Aaj ₹499 invest karo, account activate karke profit dikha denge.",SCAM,INVESTMENT,HINGLISH,CALL_TRANSCRIPT,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,50000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0519,Bank se bol raha hoon. Aapka account aaj block ho jayega. KYC ke liye link open karo aur OTP batao.,SCAM,BANK_IMPERSONATION,HINGLISH,CALL_TRANSCRIPT,1,1,1,0,0,1,0,1,0,1,1,0,BANK,0,0,0,1,SHARE_OTP,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0520,Suspicious activity was detected. Your account will be permanently suspended unless you confirm your login and card information at http://claim-example.test.,SCAM,ACCOUNT_SUSPENSION,ENGLISH,EMAIL,0,1,1,0,1,0,0,1,0,1,1,0,BANK,0,0,0,1,OPEN_LINK,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0521,KYC update nahi hua hai. 2 ghante mein banking service band ho jayegi. Link par details submit karo.,SCAM,KYC,HINGLISH,CHAT,0,1,1,0,1,0,0,1,0,1,1,0,BANK,0,0,0,1,OPEN_LINK,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0522,"Aapka courier customs mein rok diya gaya hai. ₹1,499 pay nahi kiya toh parcel cancel aur case hoga.",SCAM,COURIER_CUSTOMS,HINGLISH,SMS,0,1,1,1,0,0,0,0,0,1,1,1,CUSTOMER_SUPPORT,1,1,10000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0523,"Your refund has been approved. To release ₹499, first pay the processing charge through this UPI request.",SCAM,REFUND,ENGLISH,EMAIL,0,0,1,1,0,0,0,0,1,0,0,0,CUSTOMER_SUPPORT,1,1,10000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0524,"Guaranteed 3x return this week. Send ₹1,499 to the provided account now and our analyst will activate your premium plan.",SCAM,INVESTMENT,ENGLISH,CALL_TRANSCRIPT,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,25000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0525,"आपकी नौकरी पक्की हो गई है। जॉइनिंग से पहले ₹25,000 सुरक्षा शुल्क भेजें।",SCAM,JOB,HINDI,EMAIL,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,999,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0526,आपकी नौकरी पक्की हो गई है। जॉइनिंग से पहले ₹999 सुरक्षा शुल्क भेजें।,SCAM,JOB,HINDI,CALL_TRANSCRIPT,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,10000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0527,Your bank account will be blocked today. Verify your KYC immediately using the link below and share the OTP with our executive.,SCAM,BANK_IMPERSONATION,ENGLISH,SMS,1,1,1,0,0,1,0,1,0,1,1,0,BANK,0,0,0,1,SHARE_OTP,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0528,"आपकी नौकरी पक्की हो गई है। जॉइनिंग से पहले ₹2,500 सुरक्षा शुल्क भेजें।",SCAM,JOB,HINDI,CALL_TRANSCRIPT,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,1499,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0529,"Your parcel is held by customs. Pay ₹1,499 immediately through the link or the parcel will be destroyed and a case may be filed.",SCAM,COURIER_CUSTOMS,ENGLISH,CALL_TRANSCRIPT,1,1,1,1,0,0,0,1,0,1,1,1,CUSTOMER_SUPPORT,1,1,4999,1,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0530,"For technical verification, install AnyDesk and share the access code. Do not disconnect until we complete the process.",SCAM,REMOTE_ACCESS,ENGLISH,EMAIL,0,0,1,0,0,0,1,0,0,0,0,0,CUSTOMER_SUPPORT,0,0,0,0,INSTALL_REMOTE_APP,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0531,Payment reverse karne ke liye jo OTP aaya hai woh mujhe batao.,SCAM,OTP_CREDENTIAL_THEFT,HINGLISH,EMAIL,0,0,1,1,0,1,0,0,0,0,0,0,CUSTOMER_SUPPORT,1,1,10000,0,TRANSFER_MONEY,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0532,KYC update nahi hua hai. 2 ghante mein banking service band ho jayegi. Link par details submit karo.,SCAM,KYC,HINGLISH,CHAT,0,1,1,0,1,0,0,1,0,1,1,0,BANK,0,0,0,1,OPEN_LINK,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0533,आपका KYC लंबित है। दो घंटे में बैंकिंग सेवा बंद हो जाएगी। अभी विवरण भरें।,SCAM,KYC,HINDI,SMS,1,1,1,0,1,0,0,0,0,1,1,0,BANK,0,0,0,0,OPEN_LINK,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0534,Aapka account suspend hone wala hai. Login details verify karne ke liye ye link open karo.,SCAM,ACCOUNT_SUSPENSION,HINGLISH,EMAIL,0,1,1,0,1,0,0,1,0,1,1,0,BANK,0,0,0,1,OPEN_LINK,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0535,आपके बैंक खाते को आज बंद किया जाएगा। KYC पूरा करने के लिए लिंक खोलें और OTP बताएं।,SCAM,BANK_IMPERSONATION,HINDI,CHAT,1,1,1,0,0,1,0,1,0,1,1,0,BANK,0,0,0,1,SHARE_OTP,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0536,"Aapka refund ready hai, lekin release charge ₹10,000 pehle pay karna hoga. Abhi payment karo.",SCAM,REFUND,HINGLISH,CALL_TRANSCRIPT,1,0,1,1,0,0,0,0,1,0,0,1,CUSTOMER_SUPPORT,1,1,2500,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0537,"Guaranteed return milega. Aaj ₹1,499 invest karo, account activate karke profit dikha denge.",SCAM,INVESTMENT,HINGLISH,CALL_TRANSCRIPT,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,4999,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0538,"आपने ₹2,500 का पुरस्कार जीता है। पुरस्कार लेने के लिए सत्यापन शुल्क भेजें।",SCAM,PRIZE_REWARD,HINDI,CALL_TRANSCRIPT,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,4999,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0539,Technical help ke liye AnyDesk install karo aur access code bhejo. Call mat kaatna.,SCAM,REMOTE_ACCESS,HINGLISH,SMS,0,0,1,1,0,0,1,0,0,0,0,0,CUSTOMER_SUPPORT,1,1,1499,0,TRANSFER_MONEY,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0540,आपका KYC लंबित है। दो घंटे में बैंकिंग सेवा बंद हो जाएगी। अभी विवरण भरें।,SCAM,KYC,HINDI,SMS,1,1,1,0,1,0,0,0,0,1,1,0,BANK,0,0,0,0,OPEN_LINK,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0541,Payment reverse karne ke liye jo OTP aaya hai woh mujhe batao.,SCAM,OTP_CREDENTIAL_THEFT,HINGLISH,CHAT,0,0,1,1,0,1,0,0,0,0,0,0,CUSTOMER_SUPPORT,1,1,4999,0,TRANSFER_MONEY,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0542,"Refund lene ke liye ₹1,499 ka UPI collect request approve karo, tabhi paisa milega.",SCAM,UPI_PAYMENT,HINGLISH,CALL_TRANSCRIPT,1,0,1,1,0,0,0,0,0,0,0,1,CUSTOMER_SUPPORT,1,1,999,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0543,"आपका पार्सल कस्टम्स में है। ₹50,000 तुरंत जमा करें वरना पार्सल रद्द होगा।",SCAM,COURIER_CUSTOMS,HINDI,SMS,1,0,1,1,0,0,0,0,0,1,1,1,CUSTOMER_SUPPORT,1,1,25000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0544,Technical help ke liye AnyDesk install karo aur access code bhejo. Call mat kaatna.,SCAM,REMOTE_ACCESS,HINGLISH,CHAT,0,0,1,1,0,0,1,0,0,0,0,0,CUSTOMER_SUPPORT,1,1,10000,0,TRANSFER_MONEY,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0545,मैं मुसीबत में हूं। इस नए UPI पर ₹499 अभी भेजो और किसी को फोन मत करना।,SCAM,FAMILY_EMERGENCY,HINDI,EMAIL,1,0,1,1,0,0,0,0,0,0,0,1,UNKNOWN,1,1,25000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0546,"Mujhe urgent problem hai. Is naye UPI ID par ₹999 bhej do, please kisi ko call mat karna.",SCAM,FAMILY_EMERGENCY,HINGLISH,CHAT,1,0,1,1,0,0,0,0,0,0,0,1,UNKNOWN,1,1,4999,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0547,मैं ग्राहक सहायता से हूं। भुगतान ठीक करने के लिए यह ऐप इंस्टॉल करें और स्क्रीन साझा करें।,SCAM,CUSTOMER_SUPPORT,HINDI,CALL_TRANSCRIPT,0,0,1,0,0,0,1,0,0,0,1,0,CUSTOMER_SUPPORT,0,0,0,0,INSTALL_REMOTE_APP,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0548,आपका KYC लंबित है। दो घंटे में बैंकिंग सेवा बंद हो जाएगी। अभी विवरण भरें।,SCAM,KYC,HINDI,CALL_TRANSCRIPT,1,1,1,0,1,0,0,0,0,1,1,0,BANK,0,0,0,0,OPEN_LINK,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0549,"Guaranteed 3x return this week. Send ₹4,999 to the provided account now and our analyst will activate your premium plan.",SCAM,INVESTMENT,ENGLISH,CHAT,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,999,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0550,"Aapne ₹4,999 ka prize jeeta hai. Claim karne ke liye verification fee bhejo.",SCAM,PRIZE_REWARD,HINGLISH,CALL_TRANSCRIPT,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,2500,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0551,"Aapne ₹50,000 ka prize jeeta hai. Claim karne ke liye verification fee bhejo.",SCAM,PRIZE_REWARD,HINGLISH,EMAIL,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,50000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0552,We are from customer support. Your recent payment failed. Install the support app so we can fix the issue and refund your money.,SCAM,CUSTOMER_SUPPORT,ENGLISH,SMS,0,0,1,1,0,0,0,0,0,0,1,0,CUSTOMER_SUPPORT,1,1,999,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0553,Work from home job select ho gaya hai. Joining ke liye ₹999 security fee abhi bhejo.,SCAM,JOB,HINGLISH,CHAT,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,2500,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0554,"आपकी नौकरी पक्की हो गई है। जॉइनिंग से पहले ₹1,499 सुरक्षा शुल्क भेजें।",SCAM,JOB,HINDI,CALL_TRANSCRIPT,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,25000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0555,Bank se bol raha hoon. Aapka account aaj block ho jayega. KYC ke liye link open karo aur OTP batao.,SCAM,BANK_IMPERSONATION,HINGLISH,CHAT,1,1,1,0,0,1,0,1,0,1,1,0,BANK,0,0,0,1,SHARE_OTP,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0556,लेनदेन रद्द करने के लिए आपके फोन पर आया OTP बताइए।,SCAM,OTP_CREDENTIAL_THEFT,HINDI,CHAT,0,0,1,0,0,1,0,0,0,0,0,0,CUSTOMER_SUPPORT,0,0,0,0,SHARE_OTP,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0557,आपके बैंक खाते को आज बंद किया जाएगा। KYC पूरा करने के लिए लिंक खोलें और OTP बताएं।,SCAM,BANK_IMPERSONATION,HINDI,CHAT,1,1,1,0,0,1,0,1,0,1,1,0,BANK,0,0,0,1,SHARE_OTP,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0558,"I am in trouble and need money urgently. Please transfer ₹4,999 to this new UPI ID right now. Do not call anyone.",SCAM,FAMILY_EMERGENCY,ENGLISH,CHAT,1,0,1,1,0,0,0,0,0,0,0,1,UNKNOWN,1,1,999,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0559,Technical help ke liye AnyDesk install karo aur access code bhejo. Call mat kaatna.,SCAM,REMOTE_ACCESS,HINGLISH,EMAIL,0,0,1,1,0,0,1,0,0,0,0,0,CUSTOMER_SUPPORT,1,1,999,0,TRANSFER_MONEY,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0560,"साइबर अपराध विभाग से बोल रहा हूं। आपके आधार से केस जुड़ा है। सत्यापन के लिए ₹10,000 भेजें।",SCAM,DIGITAL_ARREST,HINDI,SMS,0,1,1,1,0,0,0,0,0,1,1,1,CUSTOMER_SUPPORT,1,1,25000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0561,"Aapne ₹10,000 ka prize jeeta hai. Claim karne ke liye verification fee bhejo.",SCAM,PRIZE_REWARD,HINGLISH,EMAIL,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,1499,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0562,संदिग्ध गतिविधि मिली है। खाता बंद होने से पहले इस लिंक पर लॉगिन जानकारी भरें।,SCAM,ACCOUNT_SUSPENSION,HINDI,EMAIL,0,1,1,0,1,0,0,1,0,1,1,0,BANK,0,0,0,1,OPEN_LINK,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0563,"Congratulations! You are selected for a work-from-home job. Pay ₹2,500 registration/security fee today to receive your joining letter.",SCAM,JOB,ENGLISH,EMAIL,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,1499,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0564,"For technical verification, install AnyDesk and share the access code. Do not disconnect until we complete the process.",SCAM,REMOTE_ACCESS,ENGLISH,CHAT,0,0,1,0,0,0,1,0,0,0,0,0,CUSTOMER_SUPPORT,0,0,0,0,INSTALL_REMOTE_APP,1,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0565,"आपने ₹25,000 का पुरस्कार जीता है। पुरस्कार लेने के लिए सत्यापन शुल्क भेजें।",SCAM,PRIZE_REWARD,HINDI,CHAT,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,50000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0566,"आपकी नौकरी पक्की हो गई है। जॉइनिंग से पहले ₹1,499 सुरक्षा शुल्क भेजें।",SCAM,JOB,HINDI,CHAT,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,1499,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0567,"Guaranteed return milega. Aaj ₹50,000 invest karo, account activate karke profit dikha denge.",SCAM,INVESTMENT,HINGLISH,SMS,1,0,1,1,0,0,0,0,1,0,0,1,UNKNOWN,1,1,10000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0568,"साइबर अपराध विभाग से बोल रहा हूं। आपके आधार से केस जुड़ा है। सत्यापन के लिए ₹1,499 भेजें।",SCAM,DIGITAL_ARREST,HINDI,CALL_TRANSCRIPT,0,1,1,1,0,0,0,0,0,1,1,1,CUSTOMER_SUPPORT,1,1,50000,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0569,"साइबर अपराध विभाग से बोल रहा हूं। आपके आधार से केस जुड़ा है। सत्यापन के लिए ₹25,000 भेजें।",SCAM,DIGITAL_ARREST,HINDI,SMS,0,1,1,1,0,0,0,0,0,1,1,1,CUSTOMER_SUPPORT,1,1,1499,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
M0570,आपने ₹499 का पुरस्कार जीता है। पुरस्कार लेने के लिए सत्यापन शुल्क भेजें।,SCAM,PRIZE_REWARD,HINDI,EMAIL,0,0,1,1,0,0,0,0,1,0,0,0,UNKNOWN,1,1,499,0,TRANSFER_MONEY,0,SYNTHETIC,TEST,ANNOTATED,Synthetic prototype example; intentionally contains social-engineering cues.
